"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","poutcome","predicted_y","bmodtest1","bmodtest1_y"
"375",42,9,1,2,0,0,0,0,7,1,295,1,1,"0","0","0"
"376",30,4,2,3,0,0,2,0,7,3,322,1,1,"0","0","0"
"377",26,1,1,2,0,2,2,1,6,0,101,5,1,"0","0","0"
"378",55,11,2,7,1,2,0,1,6,3,211,1,1,"0","0","0"
"379",40,9,1,5,1,2,0,0,3,2,554,5,1,"0","0","0"
"380",26,1,1,0,0,2,0,0,3,2,144,1,1,"0","0","0"
"381",29,0,1,6,0,2,2,0,1,1,164,1,1,"0","0","0"
"382",43,1,1,1,1,2,0,0,0,0,36,4,1,"0","0","0"
"383",35,0,2,3,0,0,0,0,6,3,107,2,0,"0","0","0"
"384",40,4,0,6,0,2,0,0,4,4,117,1,1,"0","0","0"
"385",55,5,1,3,0,0,0,0,2,2,155,1,2,"0","0","0"
"386",27,0,2,7,0,0,0,0,5,1,291,1,0,"1","1","1"
"387",42,0,2,3,0,0,0,1,3,2,229,4,1,"0","0","0"
"388",50,0,1,3,0,2,0,1,6,3,36,5,1,"0","0","0"
"389",32,0,1,6,0,2,0,1,6,2,151,5,1,"0","0","0"
"390",35,6,2,6,0,2,0,0,3,4,554,1,1,"1","1","1"
"391",26,6,2,6,0,0,0,1,6,2,241,3,1,"0","0","0"
"392",26,1,2,2,1,2,0,1,6,1,260,5,1,"0","0","0"
"393",29,10,1,6,0,1,1,0,3,2,177,2,1,"0","0","0"
"394",26,8,2,3,0,2,2,0,6,1,554,3,1,"0","0","0"
"395",55,5,0,3,0,2,0,0,3,4,173,4,1,"0","0","0"
"396",41,0,2,3,0,2,2,1,6,4,166,2,1,"0","0","0"
"397",32,1,1,2,0,0,0,0,0,0,208,1,0,"0","0","0"
"398",55,4,1,6,0,2,0,1,6,1,364,1,1,"0","0","0"
"399",55,0,1,3,0,2,0,0,1,4,554,2,2,"1","1","1"
"400",38,9,1,5,0,2,0,1,7,3,205,1,1,"0","0","0"
"401",38,7,1,3,0,2,0,0,0,1,36,3,1,"0","0","0"
"402",29,7,1,3,1,1,1,1,6,4,159,1,1,"0","0","0"
"403",41,1,1,2,0,0,0,0,0,3,161,1,0,"0","0","0"
"404",38,6,1,2,0,2,0,1,6,0,103,5,1,"0","0","0"
"405",38,4,2,6,0,0,0,1,3,4,284,5,1,"0","0","0"
"406",51,0,1,6,1,2,0,0,1,3,147,2,1,"0","0","0"
"407",29,1,2,3,0,2,0,1,3,0,52,4,1,"0","0","0"
"408",33,9,1,2,0,0,0,1,6,1,154,2,1,"0","0","0"
"409",41,4,1,6,0,2,0,0,7,3,54,2,1,"0","0","0"
"410",46,0,2,6,1,2,0,0,3,2,153,1,1,"0","0","0"
"411",37,9,2,6,0,0,0,1,6,2,156,5,1,"0","0","0"
"412",38,11,1,7,0,2,0,0,1,2,44,3,1,"0","0","0"
"413",55,5,1,0,0,2,0,0,0,4,104,1,0,"0","0","0"
"414",46,0,1,2,1,2,0,1,4,2,70,1,1,"0","0","0"
"415",55,0,1,6,0,2,0,0,1,3,153,4,1,"0","0","0"
"416",26,8,2,3,0,2,0,0,6,3,113,2,0,"0","0","0"
"417",36,0,2,3,0,2,0,1,4,3,281,1,1,"0","0","0"
"418",50,10,1,2,1,0,0,0,1,2,74,4,1,"0","0","0"
"419",28,1,2,2,0,0,0,1,4,3,138,1,1,"0","0","0"
"420",30,0,1,6,0,2,2,0,6,1,554,4,1,"0","0","0"
"421",55,5,1,3,0,2,0,1,6,3,554,5,1,"0","0","0"
"422",49,1,2,1,0,2,0,1,6,4,148,4,1,"0","0","0"
"423",32,0,2,5,0,0,2,0,6,0,36,4,1,"0","0","0"
"424",55,5,1,3,1,2,0,1,4,0,554,3,1,"0","0","0"
"425",27,10,1,3,0,0,2,0,7,3,222,3,0,"1","1","1"
"426",51,0,1,6,0,0,0,0,7,3,143,1,1,"0","0","0"
"427",39,0,1,5,0,2,2,1,6,4,72,1,1,"0","0","0"
"428",27,0,1,6,0,1,1,0,4,1,459,1,0,"0","0","0"
"429",55,5,0,0,0,0,0,0,9,2,268,1,2,"0","0","0"
"430",40,7,1,3,1,0,0,0,4,4,157,1,1,"0","0","0"
"431",43,10,1,6,1,1,1,1,6,3,87,2,1,"0","0","0"
"432",48,4,0,6,1,0,0,0,6,2,86,2,0,"0","0","0"
"433",54,0,1,3,0,2,0,0,1,0,107,1,1,"0","0","0"
"434",54,5,1,3,0,2,0,0,3,2,154,1,1,"0","0","0"
"435",32,7,1,3,0,0,0,0,6,3,106,1,1,"0","0","0"
"436",31,2,0,3,0,2,0,1,6,3,168,1,1,"0","0","0"
"437",40,7,0,3,0,2,0,1,0,0,501,3,1,"0","0","0"
"438",34,7,1,3,0,0,0,0,6,2,353,5,0,"0","0","0"
"439",38,9,0,3,0,0,0,1,7,4,59,5,1,"0","0","0"
"440",37,1,1,2,0,2,0,0,6,4,345,1,1,"0","0","0"
"441",55,9,1,5,0,2,0,0,0,3,324,1,1,"1","0","0"
"442",32,9,0,5,0,2,0,1,3,4,36,1,1,"0","0","0"
"443",38,1,1,5,0,2,0,1,6,0,37,3,0,"0","0","0"
"444",37,7,1,3,0,2,0,1,6,2,58,2,1,"0","0","0"
"445",55,11,1,6,0,2,0,0,1,4,164,1,1,"0","0","0"
"446",26,9,2,5,0,2,0,0,0,0,378,1,1,"0","0","0"
"447",51,4,1,3,1,0,0,0,1,4,158,1,1,"0","0","0"
"448",40,1,1,3,1,2,0,1,6,1,98,1,1,"0","0","0"
"449",45,7,1,5,0,0,0,1,1,2,64,5,1,"0","0","0"
"450",55,1,1,2,0,0,0,0,0,3,304,1,1,"0","0","0"
"451",27,1,2,2,0,2,0,0,3,2,402,1,1,"0","0","0"
"452",35,0,1,3,0,0,0,0,3,2,490,5,1,"0","0","0"
"453",47,9,1,5,1,0,2,1,6,1,68,1,1,"0","0","0"
"454",29,0,2,6,1,0,2,1,4,3,554,2,1,"1","1","1"
"455",29,0,2,6,0,2,2,0,6,4,74,2,1,"0","0","0"
"456",33,1,1,2,0,2,0,0,3,2,36,5,1,"0","0","0"
"457",29,1,1,3,0,0,0,1,6,4,357,2,1,"0","0","0"
"458",51,3,1,0,0,2,0,0,3,1,118,3,1,"0","0","0"
"459",26,1,2,2,1,0,0,1,3,4,173,4,1,"0","0","0"
"460",39,0,1,6,0,1,1,1,6,4,513,2,1,"0","0","0"
"461",26,8,2,3,0,0,0,0,1,1,123,1,1,"1","0","0"
"462",54,1,1,0,1,2,0,0,1,4,60,1,1,"0","0","0"
"463",26,8,2,3,1,2,0,0,6,1,160,2,1,"0","0","0"
"464",36,1,2,1,0,2,0,1,6,0,56,2,1,"0","0","0"
"465",29,1,1,2,0,0,0,1,6,1,65,5,1,"0","0","0"
"466",37,9,1,5,1,0,0,1,3,1,237,2,1,"0","0","0"
"467",45,1,0,2,0,0,0,0,3,1,399,4,1,"0","0","0"
"468",36,4,1,6,0,0,0,0,6,0,268,1,1,"0","0","0"
"469",51,1,0,0,0,0,0,1,6,3,360,1,1,"0","0","0"
"470",42,9,2,7,0,2,0,0,1,3,158,1,0,"0","0","0"
"471",29,7,2,3,0,2,2,0,4,4,431,2,0,"1","1","1"
"472",55,5,1,5,0,2,0,1,1,1,411,1,1,"1","1","1"
"473",28,1,1,0,0,0,2,0,6,4,135,2,0,"0","0","0"
"474",43,9,1,3,0,0,0,0,3,4,322,4,1,"0","0","0"
"475",55,0,0,7,0,0,0,0,2,4,205,1,1,"1","0","0"
"476",33,0,1,6,0,2,2,0,1,0,554,1,1,"1","1","1"
"477",31,2,2,6,0,2,0,0,7,2,228,1,1,"0","0","0"
"478",34,4,1,3,0,0,0,1,6,1,221,4,1,"0","0","0"
"479",41,0,1,3,0,0,0,0,6,4,64,1,0,"0","0","0"
"480",55,1,2,1,0,2,0,0,7,3,204,2,1,"0","0","0"
"481",44,7,0,2,0,0,0,0,3,3,554,3,1,"0","0","0"
"482",46,8,2,7,0,2,0,0,3,0,554,5,1,"1","1","1"
"483",30,1,1,7,0,0,2,1,4,3,118,2,1,"0","0","0"
"484",35,9,1,5,0,0,0,1,6,3,262,3,1,"0","0","0"
"485",54,0,1,6,0,2,0,0,4,2,151,1,1,"0","0","0"
"486",34,0,2,1,0,0,0,0,6,2,36,5,1,"0","0","0"
"487",43,1,1,7,1,0,2,1,6,4,73,1,1,"0","0","0"
"488",55,0,1,3,1,0,0,0,3,4,120,4,1,"0","0","0"
"489",40,9,0,5,0,2,0,0,1,2,247,1,1,"0","0","0"
"490",35,0,2,3,0,2,0,0,7,1,139,1,1,"0","0","0"
"491",34,0,1,6,1,0,0,1,4,3,133,3,1,"0","0","0"
"492",42,1,0,0,1,2,0,1,6,2,106,1,1,"0","0","0"
"493",45,7,0,0,0,0,2,0,0,2,554,1,0,"0","0","0"
"494",47,4,0,6,0,2,0,1,4,0,99,2,1,"0","0","0"
"495",26,7,0,5,0,0,0,1,6,1,241,1,1,"0","0","0"
"496",54,0,1,6,0,0,2,0,7,3,98,4,1,"0","0","0"
"497",33,0,2,6,0,2,0,0,3,1,175,4,1,"0","0","0"
"498",55,9,1,2,0,2,0,1,4,1,215,3,1,"0","0","0"
"499",28,6,2,3,0,0,0,0,3,2,63,5,1,"0","0","0"
"500",34,7,1,3,0,2,2,1,6,3,554,1,1,"0","0","0"
"501",55,9,1,3,0,0,0,1,6,4,315,1,1,"0","0","0"
"502",27,7,2,6,0,0,0,0,5,0,212,1,1,"0","1","1"
"503",42,9,0,6,0,2,0,0,1,1,57,2,1,"0","0","0"
"504",53,1,1,0,0,0,2,1,4,0,36,5,1,"0","0","0"
"505",26,1,1,2,1,0,0,0,6,2,273,4,1,"0","0","0"
"506",55,4,1,6,0,2,0,0,6,1,126,2,1,"0","0","0"
"507",45,2,1,0,0,1,1,1,7,3,67,5,1,"0","0","0"
"508",33,9,2,6,0,2,0,0,1,2,36,5,1,"0","0","0"
"509",50,9,1,3,0,2,0,0,2,1,229,1,0,"0","0","0"
"510",30,0,2,6,0,0,0,0,3,3,212,1,2,"1","1","1"
"511",30,9,2,2,0,0,0,0,6,1,63,1,1,"0","0","0"
"512",28,9,2,5,0,2,0,1,6,0,65,5,1,"0","0","0"
"513",32,9,0,5,0,0,2,0,6,0,168,1,1,"1","0","0"
"514",36,9,1,3,0,2,0,0,7,1,38,1,0,"0","0","0"
"515",48,9,1,6,0,0,0,0,7,3,346,1,1,"0","0","0"
"516",31,1,2,3,0,2,0,1,4,3,113,3,1,"0","0","0"
"517",33,1,2,6,0,2,2,0,6,4,389,4,1,"1","0","0"
"518",44,4,1,2,0,2,0,0,1,3,100,5,1,"0","0","0"
"519",36,2,2,0,0,0,0,0,4,3,185,1,1,"0","0","0"
"520",40,4,1,3,0,2,2,1,6,3,265,2,1,"0","0","0"
"521",30,2,2,6,0,0,0,0,7,2,251,1,1,"0","0","0"
"522",55,5,1,2,0,2,0,0,6,4,267,1,0,"0","0","0"
"523",50,2,1,6,0,0,0,1,4,3,424,2,1,"0","0","0"
"524",55,7,2,3,0,2,0,0,7,0,219,2,0,"0","0","0"
"525",45,1,0,5,1,0,0,0,3,4,176,1,1,"0","0","0"
"526",52,0,0,6,0,0,0,0,7,3,213,1,1,"0","0","0"
"527",41,1,1,2,1,2,2,1,6,4,44,3,1,"0","0","0"
"528",44,11,1,6,0,2,0,0,1,1,263,2,1,"0","0","0"
"529",50,3,2,7,0,2,0,1,6,3,473,1,1,"0","0","0"
"530",44,0,0,6,1,2,2,1,6,3,273,1,1,"0","0","0"
"531",29,9,2,6,0,0,0,0,3,4,259,1,1,"1","0","0"
"532",33,0,1,6,0,2,0,0,7,3,51,1,1,"0","0","0"
"533",30,1,1,3,0,2,2,0,7,0,36,5,1,"0","0","0"
"534",52,1,1,2,1,2,0,1,6,1,317,1,1,"0","0","0"
"535",31,7,1,1,0,0,0,1,6,2,554,2,1,"0","0","0"
"536",40,0,1,3,0,0,0,1,6,1,160,3,1,"0","0","0"
"537",46,1,1,2,1,0,0,1,6,2,346,5,1,"0","0","0"
"538",43,2,1,0,0,2,0,1,6,2,199,1,1,"0","0","0"
"539",32,0,1,6,0,0,0,0,4,3,554,1,1,"0","0","0"
"540",32,1,2,0,0,2,0,0,6,3,554,2,0,"0","0","0"
"541",34,6,2,6,0,2,0,0,3,4,159,1,1,"0","0","0"
"542",49,9,1,5,1,0,0,0,3,0,394,2,1,"0","0","0"
"543",26,8,2,2,0,2,0,0,0,3,299,1,1,"0","0","0"
"544",49,7,1,3,0,0,0,0,7,3,48,1,0,"0","0","0"
"545",53,7,1,6,0,0,0,1,6,0,45,2,1,"0","0","0"
"546",51,7,1,3,1,2,0,1,4,0,41,5,1,"0","0","0"
"547",27,7,1,6,0,2,0,0,6,3,109,1,1,"0","0","0"
"548",31,0,2,6,0,2,0,0,7,4,228,1,1,"0","0","0"
"549",55,5,1,1,0,2,0,0,1,2,267,1,1,"0","0","0"
"550",55,1,1,0,1,2,2,1,6,0,163,2,1,"0","0","0"
"551",51,0,1,5,0,2,0,0,3,2,132,1,1,"0","0","0"
"552",42,10,2,0,1,2,0,1,6,4,51,1,1,"0","0","0"
"553",55,5,1,0,0,2,0,0,1,4,83,3,1,"0","0","0"
"554",30,2,2,6,0,0,0,0,3,2,361,2,1,"0","0","0"
"555",49,4,1,6,0,2,0,0,7,3,37,1,0,"0","0","0"
"556",38,4,1,7,0,0,0,1,6,2,36,5,0,"0","0","0"
"557",47,4,1,6,0,2,0,0,7,4,168,1,1,"0","0","0"
"558",28,6,1,6,0,0,0,0,3,4,86,3,1,"0","0","0"
"559",31,9,2,6,0,2,0,0,6,1,120,2,1,"0","0","0"
"560",55,3,0,7,1,2,0,1,6,3,376,3,1,"0","0","0"
"561",50,0,2,6,0,2,0,0,7,2,222,1,1,"0","0","0"
"562",40,1,1,1,1,2,0,1,6,4,68,3,1,"0","0","0"
"563",36,4,1,6,0,2,0,1,6,4,554,2,1,"0","0","0"
"564",41,7,1,7,0,0,0,1,4,2,139,2,1,"0","0","0"
"565",40,1,1,2,0,2,0,1,6,0,236,2,1,"0","0","0"
"566",31,1,1,5,0,2,0,0,3,3,95,1,1,"0","0","0"
"567",47,4,1,6,0,0,0,0,7,1,135,1,1,"0","0","0"
"568",31,0,1,3,0,2,0,1,6,4,160,1,1,"0","0","0"
"569",37,9,2,6,0,2,0,0,4,3,96,1,1,"0","0","0"
"570",40,1,1,0,0,0,0,0,7,3,103,5,1,"0","0","0"
"571",43,7,1,3,1,2,0,1,4,0,139,2,1,"0","0","0"
"572",51,4,1,2,0,2,0,1,3,4,208,2,1,"0","0","0"
"573",55,5,1,2,0,0,0,0,8,4,237,1,1,"0","0","0"
"574",55,3,1,5,0,2,0,0,1,3,98,5,1,"0","0","0"
"575",26,8,2,3,0,0,0,0,1,0,133,1,1,"1","0","0"
"576",37,1,1,1,1,0,0,0,3,4,77,1,1,"0","0","0"
"577",30,1,2,3,0,0,0,0,7,1,94,1,0,"0","0","0"
"578",36,7,1,3,1,2,0,1,6,4,376,2,1,"0","0","0"
"579",30,4,2,6,0,2,0,1,4,4,66,1,1,"0","0","0"
"580",31,7,2,3,0,0,0,1,6,0,76,3,1,"0","0","0"
"581",50,1,1,0,1,2,0,1,6,2,100,5,1,"0","0","0"
"582",33,0,2,6,0,0,0,0,1,4,162,1,1,"0","0","0"
"583",36,9,2,6,0,0,0,0,1,0,148,5,1,"0","0","0"
"584",36,1,1,2,0,0,2,0,7,3,160,3,1,"0","0","0"
"585",55,10,0,6,1,2,0,1,6,0,98,1,1,"0","0","0"
"586",32,1,1,2,0,2,2,0,3,0,396,3,1,"0","0","0"
"587",38,0,1,3,0,2,0,1,6,2,260,5,1,"0","0","0"
"588",36,0,0,6,1,2,0,0,1,1,58,2,1,"0","0","0"
"589",45,10,1,6,0,2,0,0,1,1,211,3,1,"0","0","0"
"590",44,0,2,6,0,0,0,0,1,2,492,1,0,"1","0","0"
"591",36,1,0,3,0,0,0,0,5,1,96,2,0,"0","0","0"
"592",31,0,1,6,0,0,0,0,7,4,554,2,1,"1","1","1"
"593",52,7,1,3,0,0,2,1,4,1,359,5,1,"0","0","0"
"594",40,4,2,6,0,0,0,0,7,2,549,1,1,"0","0","0"
"595",46,1,1,2,0,0,0,0,7,3,281,1,1,"0","0","0"
"596",55,6,1,5,0,2,0,1,6,4,84,2,1,"0","0","0"
"597",35,9,1,5,0,2,2,1,1,2,36,3,1,"0","0","0"
"598",36,0,0,3,0,2,2,1,4,0,354,5,1,"0","0","0"
"599",35,7,2,3,0,2,0,1,6,0,523,1,1,"0","0","0"
"600",33,9,1,6,0,2,0,0,6,1,182,1,1,"0","0","0"
"601",28,7,1,3,1,2,0,1,6,4,322,2,1,"0","0","0"
"602",43,9,1,2,0,2,0,0,3,2,50,1,1,"0","0","0"
"603",53,1,1,3,1,0,2,1,6,2,109,1,1,"0","0","0"
"604",36,0,0,6,0,0,2,0,7,2,56,2,1,"0","0","0"
"605",28,0,2,6,0,0,0,0,3,3,36,3,1,"0","0","0"
"606",31,0,2,6,0,0,0,1,6,4,89,2,1,"0","0","0"
"607",32,1,1,2,0,2,0,1,7,3,47,1,1,"0","0","0"
"608",31,0,2,6,0,0,2,0,1,3,358,1,1,"0","0","0"
"609",40,2,1,5,1,2,0,0,0,2,176,1,0,"0","0","0"
"610",29,0,1,6,0,2,0,0,6,1,93,2,1,"0","0","0"
"611",55,4,0,6,0,2,0,1,6,1,56,5,1,"0","0","0"
"612",39,9,0,3,0,2,0,0,6,0,36,5,0,"0","0","0"
"613",46,1,2,5,0,0,0,1,6,4,36,5,1,"0","0","0"
"614",32,9,0,5,0,2,0,0,7,3,250,1,1,"0","0","0"
"615",39,1,1,2,0,0,0,0,1,4,394,1,1,"1","0","0"
"616",26,1,2,2,0,2,0,1,4,4,507,2,1,"1","0","0"
"617",27,7,2,3,1,0,0,1,6,0,108,2,1,"0","0","0"
"618",40,7,1,3,0,2,0,0,7,2,90,3,2,"0","0","0"
"619",32,9,0,5,0,2,2,1,3,0,99,1,1,"0","0","0"
"620",53,1,2,2,0,2,0,1,4,1,91,3,1,"0","0","0"
"621",43,9,1,5,0,0,0,1,6,0,265,2,1,"0","0","0"
"622",26,0,2,6,0,2,0,0,6,1,365,5,1,"0","0","0"
"623",34,0,2,6,0,2,0,0,1,1,432,1,1,"0","0","0"
"624",32,0,2,6,0,2,0,0,1,1,246,1,1,"0","0","0"
"625",38,1,1,2,0,2,0,1,6,3,276,2,1,"0","0","0"
"626",47,0,1,6,0,0,0,0,1,1,97,1,1,"0","0","0"
"627",38,0,2,6,0,1,1,0,0,1,147,2,1,"0","0","0"
"628",30,4,1,6,0,1,1,1,6,4,178,1,1,"0","0","0"
"629",51,10,1,5,1,0,0,1,6,4,554,2,1,"0","0","0"
"630",55,5,1,0,0,0,0,0,3,0,273,1,1,"0","0","0"
"631",45,4,1,6,1,0,0,0,3,4,225,2,1,"0","0","0"
"632",40,9,1,5,0,0,0,0,1,3,348,1,1,"0","0","0"
"633",29,9,2,3,0,0,0,0,6,2,62,4,0,"0","0","0"
"634",44,1,1,0,1,2,0,0,1,2,283,3,1,"0","0","0"
"635",42,6,1,6,0,2,0,0,4,4,436,1,2,"1","1","1"
"636",33,9,1,6,0,2,0,0,3,2,52,5,1,"0","0","0"
"637",37,7,1,3,0,0,0,1,4,0,152,3,1,"0","0","0"
"638",42,6,1,6,0,2,0,0,7,0,554,3,1,"1","0","0"
"639",55,5,1,7,0,2,2,0,0,2,96,1,1,"0","0","0"
"640",26,9,2,3,0,0,2,0,6,2,554,1,1,"0","0","0"
"641",28,0,2,6,0,2,0,0,3,2,554,3,1,"0","0","0"
"642",32,1,2,3,0,2,0,0,3,2,110,3,1,"0","0","0"
"643",55,5,1,0,0,0,0,0,7,3,71,2,0,"0","0","0"
"644",55,5,0,1,0,0,0,0,5,2,85,1,1,"0","0","0"
"645",46,5,1,2,1,2,0,0,1,4,394,3,1,"0","0","0"
"646",48,4,1,6,0,0,0,0,1,3,156,1,1,"0","0","0"
"647",53,1,1,0,0,2,0,1,6,1,136,1,1,"0","0","0"
"648",48,1,1,3,1,0,0,1,6,2,202,4,1,"0","0","0"
"649",53,5,0,3,0,2,0,1,6,4,111,3,1,"0","0","0"
"650",55,0,0,6,0,2,0,0,5,3,236,1,1,"0","0","0"
"651",30,4,2,2,0,2,0,0,6,0,253,4,1,"1","0","0"
"652",35,1,1,2,0,2,0,1,3,1,36,3,1,"0","0","0"
"653",34,9,0,5,0,2,2,0,6,0,296,2,1,"0","0","0"
"654",54,0,1,6,1,0,0,0,3,0,67,3,1,"0","0","0"
"655",53,4,0,6,0,0,0,0,4,1,345,1,1,"1","0","0"
"656",39,9,2,3,0,2,0,1,3,4,233,5,1,"0","0","0"
"657",33,9,1,3,0,2,2,0,1,1,85,3,1,"0","0","0"
"658",48,9,1,3,0,0,0,0,1,4,58,3,1,"0","0","0"
"659",54,4,1,2,0,2,0,1,6,0,398,5,1,"0","0","0"
"660",51,1,0,0,0,2,0,0,6,3,314,4,1,"0","0","0"
"661",33,1,1,2,0,2,0,0,7,3,184,1,1,"0","0","0"
"662",34,9,1,6,0,0,0,1,6,4,198,3,1,"0","0","0"
"663",54,9,0,2,1,0,0,1,6,0,287,4,1,"0","0","0"
"664",55,5,1,0,0,0,0,0,6,1,382,1,2,"1","1","1"
"665",39,9,2,5,0,0,0,0,6,4,143,1,0,"0","0","0"
"666",30,1,2,1,0,2,0,1,6,0,72,3,1,"0","0","0"
"667",41,1,1,2,0,0,0,0,6,0,491,1,0,"0","0","0"
"668",39,1,1,0,0,2,0,0,3,2,71,1,1,"0","0","0"
"669",32,4,2,6,0,2,0,0,5,3,71,3,1,"0","0","0"
"670",36,0,2,3,1,2,2,0,3,1,393,5,1,"0","0","0"
"671",34,9,0,2,0,0,0,1,4,4,156,3,1,"0","0","0"
"672",46,4,2,6,0,2,2,0,7,2,292,2,1,"0","0","0"
"673",32,9,2,5,0,0,0,0,0,1,62,1,0,"0","0","0"
"674",33,10,1,3,1,2,2,0,3,4,285,5,1,"0","0","0"
"675",55,5,1,3,1,0,0,1,6,4,294,2,1,"0","0","0"
"676",31,9,1,6,1,0,0,0,1,4,132,2,1,"0","0","0"
"677",51,9,1,5,1,0,0,1,6,2,337,1,1,"0","0","0"
"678",36,1,1,2,1,0,2,1,4,1,280,2,1,"0","0","0"
"679",29,9,2,5,0,2,0,0,6,1,487,1,1,"0","0","0"
"680",45,7,2,5,1,0,0,1,6,4,225,4,1,"0","0","0"
"681",51,0,1,6,0,0,0,1,3,1,172,4,1,"0","0","0"
"682",55,9,0,2,0,0,0,1,4,2,72,1,1,"0","0","0"
"683",26,10,1,3,0,2,2,0,3,2,85,3,1,"0","0","0"
"684",41,7,1,2,0,0,0,1,6,3,335,1,1,"0","0","0"
"685",27,1,2,2,0,0,0,0,6,0,554,5,1,"0","0","0"
"686",45,0,1,3,0,2,0,1,4,3,174,2,1,"0","0","0"
"687",36,1,2,3,0,0,0,1,6,2,164,3,1,"0","0","0"
"688",29,7,1,2,0,0,0,0,7,2,517,1,1,"1","0","0"
"689",39,0,1,6,0,0,0,0,6,0,301,1,0,"0","0","0"
"690",35,1,1,1,0,0,0,0,6,0,69,3,0,"0","0","0"
"691",45,7,0,3,0,0,0,0,6,1,36,5,0,"0","0","0"
"692",33,0,2,6,0,2,0,0,0,1,143,2,0,"0","0","0"
"693",35,6,1,6,0,0,0,1,6,1,293,1,1,"0","0","0"
"694",55,2,0,3,1,2,0,1,4,2,554,2,1,"0","0","0"
"695",29,9,1,5,0,2,0,0,7,3,54,2,1,"0","0","0"
"696",55,9,1,7,0,0,0,1,4,0,49,2,1,"0","0","0"
"697",43,1,1,2,0,0,0,1,6,3,554,2,1,"0","0","0"
"698",38,0,2,6,1,2,0,1,6,3,269,1,1,"0","0","0"
"699",40,0,1,6,1,2,0,1,6,1,163,1,1,"0","0","0"
"700",26,8,2,3,0,2,0,0,3,4,349,1,1,"0","0","0"
"701",53,1,1,0,0,0,0,1,6,2,198,3,1,"0","0","0"
"702",33,7,1,3,0,1,1,0,6,0,333,1,0,"0","0","0"
"703",50,0,1,2,0,0,0,1,6,2,554,2,1,"0","0","0"
"704",36,4,1,6,0,2,0,0,6,2,128,1,1,"0","0","0"
"705",29,4,2,2,0,0,0,0,3,0,554,2,1,"0","0","0"
"706",39,7,1,3,1,2,0,1,6,3,399,2,1,"0","0","0"
"707",29,0,1,3,0,2,0,0,7,0,140,1,1,"0","0","0"
"708",34,9,1,6,0,0,0,1,4,0,288,5,1,"0","0","0"
"709",39,6,1,3,0,2,0,0,6,1,36,5,1,"0","0","0"
"710",39,9,1,5,0,0,0,0,1,2,129,1,1,"0","0","0"
"711",28,1,2,3,0,2,0,1,4,1,102,2,1,"0","0","0"
"712",33,9,1,6,0,0,0,1,3,4,36,5,1,"0","0","0"
"713",37,0,1,3,0,2,0,0,0,0,207,1,1,"0","0","0"
"714",28,1,2,2,0,2,0,0,0,2,106,3,1,"0","0","0"
"715",42,0,1,6,0,0,2,0,1,0,81,5,1,"0","0","0"
"716",31,4,1,6,0,2,0,0,3,1,554,3,1,"0","0","0"
"717",34,0,2,6,0,0,0,0,6,0,134,2,1,"0","0","0"
"718",44,1,1,2,1,2,2,1,4,0,175,2,1,"0","0","0"
"719",55,4,1,6,0,0,0,0,1,0,511,3,1,"0","0","0"
"720",46,11,1,7,0,0,2,0,1,4,299,2,1,"0","0","0"
"721",53,6,1,6,1,2,0,0,7,4,70,4,1,"0","0","0"
"722",43,7,1,1,1,2,0,0,3,1,65,4,1,"0","0","0"
"723",30,9,2,3,0,2,0,0,1,2,77,5,1,"0","0","0"
"724",26,9,2,5,1,0,0,0,6,0,232,2,1,"0","0","0"
"725",38,9,1,5,1,0,0,0,7,4,554,1,1,"1","1","1"
"726",36,1,1,2,0,2,0,1,6,2,90,2,1,"0","0","0"
"727",51,7,1,7,0,2,0,1,6,2,151,1,1,"0","0","0"
"728",38,3,1,2,0,2,2,1,4,0,173,2,1,"0","0","0"
"729",29,0,2,3,0,2,2,0,4,1,89,2,1,"1","0","0"
"730",31,9,2,5,0,0,2,0,1,0,142,1,1,"0","0","0"
"731",35,6,1,6,0,2,0,0,3,1,192,3,1,"0","0","0"
"732",46,1,1,0,1,2,0,1,6,3,554,2,1,"0","0","0"
"733",28,1,1,2,0,2,0,0,3,1,225,3,1,"0","0","0"
"734",36,0,1,3,0,0,0,0,5,3,168,1,1,"0","0","0"
"735",34,0,1,3,0,0,2,0,9,4,214,2,1,"1","1","1"
"736",53,6,1,6,0,0,2,0,6,4,141,3,2,"0","0","0"
"737",52,9,0,5,0,2,0,0,1,3,36,5,1,"0","0","0"
"738",32,9,2,6,0,2,0,0,1,0,166,3,1,"0","0","0"
"739",29,0,2,6,0,2,0,0,1,0,554,5,1,"1","1","1"
"740",33,1,1,2,0,2,2,0,7,1,94,1,1,"0","0","0"
"741",26,8,2,0,0,2,0,0,6,3,137,1,1,"0","0","0"
"742",37,0,2,7,0,0,0,1,3,3,74,5,1,"0","0","0"
"743",42,0,1,6,1,2,0,1,6,4,103,4,1,"0","0","0"
"744",34,9,0,5,0,2,0,0,6,0,36,5,0,"0","0","0"
"745",47,7,2,1,1,0,2,0,6,0,307,1,1,"0","0","0"
"746",45,0,1,6,0,0,0,0,3,4,194,1,2,"1","1","1"
"747",41,1,2,2,0,0,0,0,6,0,195,1,1,"0","0","0"
"748",33,9,1,6,0,0,0,0,3,2,89,4,1,"0","0","0"
"749",55,5,0,3,1,2,0,1,6,3,193,1,1,"0","0","0"
"750",29,9,2,6,0,2,0,1,1,2,226,3,1,"0","0","0"
